Date,Open,High,Low,Close,Adj Close,Volume
2019-02-12,0.042914,0.043002,0.040829,0.041733,0.041733,16201
2019-02-13,0.042058,0.042872,0.040025,0.041239,0.041239,10486
2019-02-14,0.041530,0.042647,0.040716,0.041333,0.041333,14241
2019-02-15,0.041518,0.042246,0.040742,0.041239,0.041239,5056
2019-02-16,0.040801,0.042051,0.039716,0.042003,0.042003,5512
2019-02-17,0.042022,0.042925,0.038098,0.042463,0.042463,7830
2019-02-18,0.042516,0.045151,0.042085,0.044964,0.044964,16394
2019-02-19,0.044859,0.046082,0.043864,0.043890,0.043890,6433
2019-02-20,0.043845,0.045731,0.042638,0.045598,0.045598,2787
2019-02-21,0.045581,0.045581,0.041122,0.042682,0.042682,9737
2019-02-22,0.042607,0.045015,0.041826,0.042848,0.042848,10121
2019-02-23,0.043246,0.045129,0.041750,0.044271,0.044271,19699
2019-02-24,0.044610,0.045484,0.037416,0.039730,0.039730,8651
2019-02-25,0.039626,0.039845,0.037274,0.037822,0.037822,11285
2019-02-26,0.037224,0.038906,0.036783,0.037900,0.037900,18262
2019-02-27,0.037936,0.038751,0.036625,0.037682,0.037682,10281
2019-02-28,0.037727,0.039336,0.037030,0.038203,0.038203,7519
2019-03-01,0.038196,0.038690,0.037027,0.038154,0.038154,7861
2019-03-02,0.038101,0.038751,0.036058,0.037902,0.037902,9385
2019-03-03,0.038049,0.038382,0.035614,0.035769,0.035769,10790
2019-03-04,0.035706,0.037075,0.033770,0.034740,0.034740,13603
2019-03-05,0.035154,0.036718,0.033964,0.035510,0.035510,9245
2019-03-06,0.035453,0.036416,0.035176,0.036363,0.036363,10794
2019-03-07,0.035853,0.036764,0.035489,0.035520,0.035520,8230
2019-03-08,0.035663,0.036380,0.035143,0.035642,0.035642,9425
2019-03-09,0.035616,0.036471,0.034080,0.034274,0.034274,6835
2019-03-10,0.034492,0.035404,0.033978,0.034938,0.034938,7483
2019-03-11,0.034963,0.035519,0.033903,0.034748,0.034748,12092
2019-03-12,0.033409,0.037304,0.033409,0.036485,0.036485,11134
2019-03-13,0.036303,0.037422,0.034766,0.036904,0.036904,10736
2019-03-14,0.036401,0.037878,0.035683,0.036399,0.036399,15406
2019-03-15,0.036395,0.037738,0.035954,0.036468,0.036468,6933
2019-03-16,0.035993,0.038885,0.035993,0.038395,0.038395,11432
2019-03-17,0.038400,0.038748,0.036786,0.037068,0.037068,6815
2019-03-18,0.037624,0.039138,0.036884,0.038588,0.038588,10201
2019-03-19,0.038614,0.039633,0.036936,0.038523,0.038523,9387
2019-03-20,0.038075,0.039227,0.036613,0.038075,0.038075,15248
2019-03-21,0.037526,0.038876,0.036912,0.037724,0.037724,12302
2019-03-22,0.037907,0.039650,0.036297,0.039650,0.039650,4132
2019-03-23,0.039625,0.039810,0.035364,0.037044,0.037044,7044
2019-03-24,0.037007,0.038792,0.036254,0.038485,0.038485,8253
2019-03-25,0.038585,0.038813,0.036507,0.037935,0.037935,8217
2019-03-26,0.037982,0.038303,0.036485,0.038303,0.038303,7693
2019-03-27,0.038349,0.039344,0.037043,0.037993,0.037993,13395
2019-03-28,0.037993,0.038768,0.036959,0.037257,0.037257,12463
2019-03-29,0.037257,0.038683,0.036962,0.038298,0.038298,9837
2019-03-30,0.038221,0.041478,0.037398,0.037890,0.037890,12322
2019-03-31,0.037890,0.038282,0.035187,0.037485,0.037485,10446
2019-04-01,0.037264,0.037709,0.033173,0.033816,0.033816,11837
2019-04-02,0.033819,0.037567,0.031107,0.033568,0.033568,19175
2019-04-03,0.033388,0.037040,0.033128,0.033215,0.033215,13232
2019-04-04,0.033232,0.035003,0.032123,0.033369,0.033369,9214
2019-04-05,0.033367,0.034492,0.031659,0.033304,0.033304,7418
2019-04-06,0.033313,0.035521,0.032007,0.034564,0.034564,8164
2019-04-07,0.034529,0.035149,0.032501,0.033475,0.033475,5975
2019-04-08,0.033506,0.034624,0.032196,0.033519,0.033519,10742
2019-04-09,0.033519,0.033570,0.031159,0.032033,0.032033,10007
2019-04-10,0.032024,0.033413,0.030545,0.032164,0.032164,7710
2019-04-11,0.032179,0.032839,0.028444,0.031783,0.031783,11567
2019-04-12,0.031783,0.033220,0.030036,0.032559,0.032559,12726
2019-04-13,0.032555,0.034861,0.032212,0.033863,0.033863,7517
2019-04-14,0.033863,0.035436,0.031818,0.035273,0.035273,11201
2019-04-15,0.035273,0.035362,0.031968,0.032650,0.032650,12026
2019-04-16,0.032649,0.035752,0.031445,0.035597,0.035597,11528
2019-04-17,0.035653,0.035919,0.033049,0.034262,0.034262,11446
2019-04-18,0.034262,0.035830,0.033472,0.034906,0.034906,12347
2019-04-19,0.034410,0.035528,0.033377,0.034444,0.034444,8513
2019-04-20,0.034455,0.034455,0.029976,0.030092,0.030092,4519
2019-04-21,0.030104,0.034237,0.027296,0.034019,0.034019,6343
2019-04-22,0.034002,0.034405,0.027257,0.030338,0.030338,5651
2019-04-23,0.030338,0.035543,0.030022,0.033331,0.033331,19671
2019-04-24,0.033262,0.033866,0.030348,0.031410,0.031410,19971
2019-04-25,0.031413,0.034049,0.030228,0.031332,0.031332,12655
2019-04-26,0.031436,0.033749,0.030195,0.032741,0.032741,7152
2019-04-27,0.032741,0.033900,0.031914,0.033779,0.033779,10011
2019-04-28,0.033785,0.034236,0.031226,0.031860,0.031860,9156
2019-04-29,0.031877,0.035856,0.031177,0.033129,0.033129,11576
2019-04-30,0.033105,0.037547,0.032749,0.037398,0.037398,12389
2019-05-01,0.037391,0.037680,0.033193,0.034258,0.034258,8117
2019-05-02,0.034269,0.037798,0.033264,0.036721,0.036721,9930
2019-05-03,0.036715,0.040685,0.032336,0.034407,0.034407,13157
2019-05-04,0.034407,0.040098,0.034260,0.038731,0.038731,9932
2019-05-05,0.038725,0.038796,0.033499,0.036991,0.036991,6578
2019-05-06,0.036972,0.037716,0.033416,0.037614,0.037614,5631
2019-05-07,0.037603,0.039791,0.030878,0.035822,0.035822,10894
2019-05-08,0.035775,0.038086,0.032198,0.032364,0.032364,10389
2019-05-09,0.032364,0.035349,0.031522,0.033432,0.033432,14708
2019-05-10,0.033418,0.035296,0.031758,0.034260,0.034260,8620
2019-05-11,0.034260,0.036545,0.022803,0.032211,0.032211,21225
2019-05-12,0.032232,0.033314,0.027442,0.029310,0.029310,12467
2019-05-13,0.029310,0.035411,0.028986,0.034547,0.034547,10597
2019-05-14,0.034568,0.036508,0.030395,0.031644,0.031644,13272
2019-05-15,0.031627,0.035821,0.028354,0.031166,0.031166,14074
2019-05-16,0.031122,0.033400,0.029412,0.030575,0.030575,12174
2019-05-17,0.030563,0.031137,0.027744,0.030940,0.030940,13684
2019-05-18,0.030940,0.032880,0.028585,0.031064,0.031064,11681
2019-05-19,0.030826,0.035934,0.030690,0.034839,0.034839,11978
2019-05-20,0.034843,0.034899,0.029660,0.030338,0.030338,10976
2019-05-21,0.030565,0.033422,0.028206,0.032113,0.032113,10091
2019-05-22,0.032107,0.033973,0.027980,0.030425,0.030425,12481
2019-05-23,0.030425,0.032736,0.029187,0.030536,0.030536,9687
2019-05-24,0.030613,0.032546,0.029810,0.031069,0.031069,8974
2019-05-25,0.031069,0.032947,0.030154,0.032121,0.032121,14326
2019-05-26,0.032121,0.034827,0.029601,0.034154,0.034154,12143
2019-05-27,0.034169,0.035109,0.031712,0.032256,0.032256,13353
2019-05-28,0.032239,0.036328,0.031340,0.033796,0.033796,12531
2019-05-29,0.033788,0.046520,0.031102,0.041265,0.041265,9326
2019-05-30,0.041270,0.047146,0.032200,0.044077,0.044077,10406
2019-05-31,0.044077,0.044249,0.029780,0.038155,0.038155,9265
2019-06-01,0.038148,0.045766,0.033274,0.041199,0.041199,14380
2019-06-02,0.041197,0.041884,0.034041,0.036879,0.036879,12552
2019-06-03,0.036886,0.041545,0.031713,0.039324,0.039324,10138
2019-06-04,0.039276,0.039276,0.028405,0.029200,0.029200,13129
2019-06-05,0.029278,0.033257,0.027741,0.030852,0.030852,10156
2019-06-06,0.030856,0.033017,0.028765,0.030000,0.030000,12794
2019-06-07,0.029979,0.033544,0.029590,0.031476,0.031476,7597
2019-06-08,0.031470,0.032746,0.028924,0.028953,0.028953,13734
2019-06-09,0.028953,0.031578,0.027751,0.028277,0.028277,12337
2019-06-10,0.028277,0.033563,0.027874,0.032376,0.032376,11065
2019-06-11,0.032408,0.033130,0.029569,0.031437,0.031437,11411
2019-06-12,0.031437,0.034249,0.030115,0.031466,0.031466,10439
2019-06-13,0.031404,0.034885,0.029083,0.033159,0.033159,9707
2019-06-14,0.033181,0.035832,0.029544,0.033329,0.033329,12377
2019-06-15,0.033423,0.036904,0.031575,0.034231,0.034231,14557
2019-06-16,0.034231,0.036300,0.031684,0.035639,0.035639,16274
2019-06-17,0.035667,0.036927,0.030968,0.031554,0.031554,3749
2019-06-18,0.031540,0.032532,0.030686,0.031063,0.031063,3458
2019-06-19,0.031244,0.031509,0.030097,0.031404,0.031404,2031
2019-06-20,0.031399,0.032500,0.030564,0.032330,0.032330,642
2019-06-21,0.032353,0.033853,0.031895,0.033853,0.033853,529
2019-06-22,0.033853,0.037277,0.033591,0.035722,0.035722,383
2019-06-23,0.035727,0.036462,0.034488,0.035034,0.035034,315
2019-06-24,0.035034,0.036621,0.029723,0.032793,0.032793,8078
2019-06-25,0.032803,0.035696,0.030007,0.032860,0.032860,20078
2019-06-26,0.032860,0.037700,0.031835,0.032141,0.032141,17142
2019-06-27,0.032155,0.037619,0.027098,0.029844,0.029844,14710
2019-06-28,0.029844,0.033871,0.028658,0.033416,0.033416,18148
2019-06-29,0.033416,0.034315,0.030411,0.033011,0.033011,14634
2019-06-30,0.033010,0.034029,0.029065,0.029285,0.029285,11466
2019-07-01,0.029285,0.031537,0.027291,0.027914,0.027914,11166
2019-07-02,0.027920,0.029698,0.025278,0.029377,0.029377,13076
2019-07-03,0.029377,0.031122,0.028355,0.031090,0.031090,14419
2019-07-04,0.031035,0.031901,0.028917,0.028976,0.028976,14487
2019-07-05,0.028968,0.030508,0.028014,0.029361,0.029361,14781
2019-07-06,0.029356,0.031233,0.028936,0.029532,0.029532,10942
2019-07-07,0.029532,0.030341,0.028503,0.028969,0.028969,16989
2019-07-08,0.028968,0.033328,0.028876,0.033133,0.033133,12812
2019-07-09,0.033145,0.034616,0.031103,0.032330,0.032330,13891
2019-07-10,0.032396,0.033492,0.029826,0.031595,0.031595,10214
2019-07-11,0.031611,0.032586,0.028400,0.028432,0.028432,13393
2019-07-12,0.029191,0.031099,0.028670,0.030864,0.030864,11924
2019-07-13,0.030833,0.031387,0.028161,0.029496,0.029496,15031
2019-07-14,0.029508,0.030442,0.025312,0.027851,0.027851,11305
2019-07-15,0.027868,0.030965,0.025995,0.029209,0.029209,13260
2019-07-16,0.029076,0.029488,0.025227,0.026493,0.026493,15574
2019-07-17,0.026409,0.028717,0.025533,0.026773,0.026773,12949
2019-07-18,0.026804,0.029974,0.025831,0.029747,0.029747,11358
2019-07-19,0.029747,0.030010,0.028060,0.029513,0.029513,9509
2019-07-20,0.029546,0.031583,0.027839,0.030451,0.030451,16423
2019-07-21,0.030423,0.031516,0.028399,0.028834,0.028834,15069
2019-07-22,0.028843,0.030322,0.028232,0.029680,0.029680,16394
2019-07-23,0.029675,0.030002,0.027558,0.029113,0.029113,8579
2019-07-24,0.029113,0.029113,0.025395,0.027435,0.027435,8306
2019-07-25,0.027424,0.030651,0.026378,0.030275,0.030275,10656
2019-07-26,0.030259,0.032173,0.028218,0.029554,0.029554,12065
2019-07-27,0.029554,0.033543,0.028349,0.030295,0.030295,16158
2019-07-28,0.030174,0.038946,0.029692,0.037889,0.037889,12684
2019-07-29,0.037887,0.040436,0.034043,0.036520,0.036520,12825
2019-07-30,0.036521,0.039570,0.034515,0.036390,0.036390,11609
2019-07-31,0.036378,0.040018,0.033605,0.038972,0.038972,13753
2019-08-01,0.038991,0.041746,0.033723,0.037517,0.037517,17886
2019-08-02,0.037523,0.043509,0.036603,0.039806,0.039806,14243
2019-08-03,0.039381,0.044192,0.038601,0.039646,0.039646,13462
2019-08-04,0.039551,0.044689,0.036844,0.044675,0.044675,10747
2019-08-05,0.044664,0.047301,0.034677,0.040572,0.040572,21108
2019-08-06,0.040531,0.046080,0.037717,0.038912,0.038912,14719
2019-08-07,0.038899,0.044038,0.038078,0.041859,0.041859,13369
2019-08-08,0.041444,0.043744,0.033907,0.034336,0.034336,12234
2019-08-09,0.034321,0.043021,0.031804,0.039431,0.039431,15378
2019-08-10,0.039431,0.039831,0.033237,0.037854,0.037854,12438
2019-08-11,0.037850,0.038778,0.031222,0.038669,0.038669,10156
2019-08-12,0.038664,0.038674,0.028835,0.032915,0.032915,7305
2019-08-13,0.032926,0.036941,0.028709,0.029264,0.029264,8574
2019-08-14,0.029272,0.036409,0.026901,0.032102,0.032102,7985
2019-08-15,0.032173,0.035770,0.027939,0.030634,0.030634,9369
2019-08-16,0.030648,0.040293,0.030316,0.034897,0.034897,12110
2019-08-17,0.034906,0.039839,0.033151,0.037866,0.037866,16082
2019-08-18,0.037875,0.040123,0.033938,0.037664,0.037664,14742
2019-08-19,0.037681,0.038759,0.033430,0.036944,0.036944,10961
2019-08-20,0.036949,0.039487,0.032899,0.033880,0.033880,12449
2019-08-21,0.033873,0.038557,0.030756,0.031511,0.031511,11541
2019-08-22,0.031511,0.038568,0.030414,0.038178,0.038178,6773
2019-08-23,0.038178,0.040895,0.033859,0.040842,0.040842,8535
2019-08-24,0.040837,0.040873,0.030571,0.036148,0.036148,7625
2019-08-25,0.036148,0.039519,0.031262,0.034499,0.034499,6362
2019-08-26,0.034547,0.040921,0.032318,0.038018,0.038018,10370
2019-08-27,0.038032,0.039455,0.031459,0.034177,0.034177,8580
2019-08-28,0.034176,0.038757,0.031613,0.036214,0.036214,7723
2019-08-29,0.036217,0.036378,0.030111,0.032666,0.032666,8755
2019-08-30,0.032666,0.034555,0.029170,0.033557,0.033557,6385
2019-08-31,0.033573,0.035662,0.029209,0.031354,0.031354,13141
2019-09-01,0.031363,0.034043,0.029446,0.033954,0.033954,5440
2019-09-02,0.033950,0.038815,0.029579,0.034288,0.034288,8182
2019-09-03,0.034295,0.038384,0.031427,0.037458,0.037458,7620
2019-09-04,0.037444,0.037461,0.032304,0.035064,0.035064,7481
2019-09-05,0.035070,0.036457,0.031989,0.034671,0.034671,11455
2019-09-06,0.034671,0.035898,0.032118,0.033104,0.033104,10927
2019-09-07,0.033116,0.035099,0.031741,0.034969,0.034969,13246
2019-09-08,0.034973,0.034996,0.032120,0.033402,0.033402,8746
2019-09-09,0.033408,0.035452,0.031141,0.034068,0.034068,8786
2019-09-10,0.034058,0.034907,0.031046,0.031208,0.031208,9488
2019-09-11,0.032275,0.032723,0.031000,0.032691,0.032691,8071
2019-09-12,0.032720,0.033231,0.030348,0.030593,0.030593,10887
2019-09-13,0.030589,0.030913,0.029901,0.030532,0.030532,7527
2019-09-14,0.030514,0.031018,0.030280,0.030770,0.030770,7546
2019-09-15,0.030771,0.033198,0.030163,0.033117,0.033117,13863
2019-09-16,0.033117,0.033407,0.030697,0.031736,0.031736,9649
2019-09-17,0.031738,0.034936,0.030132,0.034781,0.034781,10333
2019-09-18,0.034797,0.035100,0.029486,0.033982,0.033982,10188
2019-09-19,0.034010,0.034737,0.029554,0.034173,0.034173,7858
2019-09-20,0.034221,0.035348,0.028672,0.029929,0.029929,16530
2019-09-21,0.029561,0.032335,0.028972,0.031116,0.031116,10350
2019-09-22,0.031120,0.031120,0.028602,0.029820,0.029820,7907
2019-09-23,0.029827,0.030958,0.028046,0.029149,0.029149,10854
2019-09-24,0.029149,0.031130,0.024518,0.026155,0.026155,12977
2019-09-25,0.026155,0.028138,0.024962,0.026543,0.026543,10330
2019-09-26,0.026542,0.028581,0.024546,0.027864,0.027864,20985
2019-09-27,0.027863,0.031314,0.026427,0.027224,0.027224,8430
2019-09-28,0.027223,0.031761,0.026382,0.030366,0.030366,10723
2019-09-29,0.030385,0.031587,0.025381,0.027683,0.027683,13589
2019-09-30,0.027623,0.037874,0.025746,0.034550,0.034550,10475
2019-10-01,0.032968,0.038829,0.030488,0.038059,0.038059,9791
2019-10-02,0.038070,0.038966,0.031597,0.034917,0.034917,14807
